provider_name,service_plan_name,tier_plan_name,connection_type,unique_plan_id,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee_descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additional_data_increment,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web
Breezeline,"1 Gig",1000,Fixed,F00059379749851bc3a7d478a,0.00,yes,40.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974d59ecd75e19c25,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379746765b180b51319,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974beb133733affa4,40.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974d7d0e4bc8824c9,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797433faf2347f4fc2,40.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797447a2e69fb4557c,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379746eaa324b705797,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974d8e8606c8a5843,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974d60f966f669cff,40.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379744e9103c8db8da3,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974b5e82de5e5eb62,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974385fb1263d6b12,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974808d439d3659ab,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974065e9a6df6fe38,0.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379748ae0e0b58e7496,0.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974bb8fa856c66821,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379748273c0c7b4d5b3,0.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379749384ec1265f95d,0.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974ac68a6f6d10618,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379744eb42837c86fb2,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974ba0d03067f8d90,0.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379749446f3f69eb0dc,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379749f366ff2cb72da,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974e19c77566615e1,40.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797485fef2068bb79b,75.00,yes,40.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797455d43cda4c95f4,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797474c4e424ba5c0a,75.00,yes,45.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379744f820248243769,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974bda9915e2d58f8,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379742d2623176c1448,45.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379743cd24345707182,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974cb05d049ed50b8,45.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379748e3d3a1e4a9a0f,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974c6e73838e97ac7,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974b0ed49ba5222a8,110.00,yes,80.00,24,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379748c5bca3e61c886,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974f106f21965d650,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974cccb44af3ae60f,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974296d6e2ca64d88,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379743c4ea73ba51fdb,75.00,yes,34.00,1200,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797434d8423577341c,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974fbe973f544a538,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F000593797482c683907e0cca,75.00,yes,35.00,36,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974b7eaf4b83a1672,75.00,yes,35.00,36,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379749152ddee98470b,75.00,yes,40.00,1200,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974858f15cbef9f47,75.00,yes,40.00,1200,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F00059379748acfadfba23008,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
Breezeline,"1 Gig",1000,Fixed,F0005937974c3eb0f64493b5d,75.00,yes,45.00,60,no,0,,NULL,"Professional Installation,Self-Installation (Direct Shipped),Self-Installation (Tech Delivery),Restart of Service","99.00,No Charge,10.00,40.00","Equipment Lease,Additional WiFi Extender,Home Wire Service Plan,Paper Statement Fee","17.99,4.99,9.99,Varies",Varies by Location,https://www.breezeline.com/policies-agreements,0,0,0,NULL,NULL,NULL,NULL,https://www.breezeline.com/policies-agreements,https://www.breezeline.com/policies-agreements,877-435-2227,https://www.breezeline.com/support
