unique_plan_id,provider_name,service_plan_name,tier_plan_name,connection_type,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee_descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additional_data_increment,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web,
F00144099243B1721000001234,Kinetic,Kinetic Business 6 MB Internet,,Fixed,89.99,No,,,No,,,,Installation Fee - Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,6,0.768,40 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099243B0821000001234,Kinetic,Kinetic Business 75 MB Internet,,Fixed,89.99,No,,,No,,,,Installation Fee - Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,75,8,40 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099243B0521000001234,Kinetic,Kinetic Business 300 MB Internet,,Fixed,89.99,No,,,No,,,,Installation Fee - Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,300,20,40 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099242B0307000011234,Kinetic,Kinetic Business 1 Gig Internet,,Fixed,104.99,No,,,No,,,,Installation Fee - Fiber Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,1000,25,25 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099243B1021000001234,Kinetic,Kinetic Business 25 MB Internet,,Fixed,89.99,No,,,No,,,,Installation Fee - Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,25,3,40 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099241B0307000011234,Kinetic,Kinetic Business Fiber 1 Gig Internet,,Fixed,104.99,No,,,No,,,,Installation Fee - Fiber Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,1000,1000,25 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099242B0211000001234,Kinetic,Kinetic Business 2 Gig Internet,,Fixed,134.99,No,,,No,,,,Installation Fee - Fiber Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,2000,25,25 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099241B0211000001234,Kinetic,Kinetic Business Fiber 2 Gig Internet,,Fixed,134.99,No,,,No,,,,Installation Fee - Fiber Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,2000,2000,25 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099242B0517000001234,Kinetic,Kinetic Business 300 MB Internet,,Fixed,54.99,No,,,No,,,,Installation Fee - Fiber Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,300,25,25 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
F00144099241B0517000001234,Kinetic,Kinetic Business 300 MB Internet,,Fixed,54.99,No,,,No,,,,Installation Fee - Fiber Broadband,0.00,Paper Bill Fee (Excl. IA/MN/MO/NE/NY/OK/PA),3.99,Varies,,300,300,25 ,,0,,,https://www.gokinetic.com/about/legal/broadband-network-statement,https://www.gokinetic.com/about/legal/privacy-policy,(877) 515-2741 (Business),https://business.gokinetic.com/contact-us
